TIPO_PROD_PROY,TIPO_ACT_OBRA_ACCINV,META,CANT_META_ANUAL,CANT_META_SEM,AVAN_FISICO_ANUAL,AVAN_FISICO_SEM,SEC_FUNC,CATEGORIA_GASTO,MTO_PIA
3.PRODUCTO,5.ACTIVIDAD,12,0,6,0,6,15,5.GASTOS CORRIENTES,1603
3.PRODUCTO,5.ACTIVIDAD,22,0,12,0,12,59,5.GASTOS CORRIENTES,84300
3.PRODUCTO,5.ACTIVIDAD,17,0,0,0,0,77,6.GASTOS DE CAPITAL,0
3.PRODUCTO,5.ACTIVIDAD,14,0,6,0,6,17,5.GASTOS CORRIENTES,30760
3.PRODUCTO,5.ACTIVIDAD,17,0,6,0,6,20,5.GASTOS CORRIENTES,5749
3.PRODUCTO,5.ACTIVIDAD,3,0,6,0,6,6,5.GASTOS CORRIENTES,2546
3.PRODUCTO,5.ACTIVIDAD,16,0,6,0,6,19,5.GASTOS CORRIENTES,7973
3.PRODUCTO,5.ACTIVIDAD,3,0,6,0,6,6,5.GASTOS CORRIENTES,0
3.PRODUCTO,5.ACTIVIDAD,12,0,51,0,51,49,5.GASTOS CORRIENTES,16320
3.PRODUCTO,5.ACTIVIDAD,22,0,12,0,12,59,5.GASTOS CORRIENTES,2880
3.PRODUCTO,5.ACTIVIDAD,15,0,6,0,6,18,5.GASTOS CORRIENTES,675
3.PRODUCTO,5.ACTIVIDAD,12,0,51,0,51,49,5.GASTOS CORRIENTES,5149
3.PRODUCTO,5.ACTIVIDAD,11,0,6,0,6,14,5.GASTOS CORRIENTES,2497
3.PRODUCTO,5.ACTIVIDAD,4,0,16,0,16,41,5.GASTOS CORRIENTES,7775
3.PRODUCTO,5.ACTIVIDAD,27,0,6,0,6,64,5.GASTOS CORRIENTES,4752
3.PRODUCTO,5.ACTIVIDAD,22,0,12,0,12,59,5.GASTOS CORRIENTES,543
3.PRODUCTO,5.ACTIVIDAD,7,0,17,0,17,44,5.GASTOS CORRIENTES,20710
3.PRODUCTO,5.ACTIVIDAD,19,0,2,0,2,56,5.GASTOS CORRIENTES,35621
3.PRODUCTO,5.ACTIVIDAD,21,0,9,0,9,58,5.GASTOS CORRIENTES,20997
3.PRODUCTO,5.ACTIVIDAD,7,0,17,0,17,44,5.GASTOS CORRIENTES,0
3.PRODUCTO,5.ACTIVIDAD,18,0,38,0,40,55,5.GASTOS CORRIENTES,8726
3.PRODUCTO,5.ACTIVIDAD,4,0,0,0,0,32,6.GASTOS DE CAPITAL,406078
3.PRODUCTO,5.ACTIVIDAD,15,0,10,0,10,52,5.GASTOS CORRIENTES,35227
3.PRODUCTO,5.ACTIVIDAD,15,0,10,0,10,52,5.GASTOS CORRIENTES,18592
3.PRODUCTO,5.ACTIVIDAD,16,0,6,0,6,19,5.GASTOS CORRIENTES,34037
3.PRODUCTO,5.ACTIVIDAD,9,0,19,0,19,46,5.GASTOS CORRIENTES,21118
3.PRODUCTO,5.ACTIVIDAD,14,0,6,0,6,17,5.GASTOS CORRIENTES,354000
3.PRODUCTO,5.ACTIVIDAD,26,0,6,0,6,63,5.GASTOS CORRIENTES,12000
3.PRODUCTO,5.ACTIVIDAD,1,0,6,0,6,4,5.GASTOS CORRIENTES,0
3.PRODUCTO,5.ACTIVIDAD,18,0,6,0,6,21,5.GASTOS CORRIENTES,2039
3.PRODUCTO,5.ACTIVIDAD,9,0,19,0,19,46,5.GASTOS CORRIENTES,13773
3.PRODUCTO,5.ACTIVIDAD,10,0,6,0,6,13,5.GASTOS CORRIENTES,600
3.PRODUCTO,5.ACTIVIDAD,19,0,6,0,6,22,5.GASTOS CORRIENTES,4599
3.PRODUCTO,5.ACTIVIDAD,6,0,36,0,36,43,5.GASTOS CORRIENTES,0
3.PRODUCTO,5.ACTIVIDAD,7,0,6,0,6,10,5.GASTOS CORRIENTES,460
3.PRODUCTO,5.ACTIVIDAD,27,0,6,0,6,64,5.GASTOS CORRIENTES,28898
3.PRODUCTO,5.ACTIVIDAD,11,0,63,0,63,48,5.GASTOS CORRIENTES,0
3.PRODUCTO,5.ACTIVIDAD,5,0,6,0,6,8,5.GASTOS CORRIENTES,200
3.PRODUCTO,5.ACTIVIDAD,10,0,20,0,20,47,5.GASTOS CORRIENTES,2524
3.PRODUCTO,5.ACTIVIDAD,24,0,4,0,4,61,5.GASTOS CORRIENTES,3604
3.PRODUCTO,5.ACTIVIDAD,4,0,16,0,16,41,5.GASTOS CORRIENTES,7200
3.PRODUCTO,5.ACTIVIDAD,9,0,6,0,6,12,5.GASTOS CORRIENTES,3814
3.PRODUCTO,5.ACTIVIDAD,19,0,6,0,6,22,5.GASTOS CORRIENTES,1533
3.PRODUCTO,5.ACTIVIDAD,18,0,6,0,6,21,5.GASTOS CORRIENTES,1200
3.PRODUCTO,5.ACTIVIDAD,8,0,32,0,32,45,5.GASTOS CORRIENTES,332000
3.PRODUCTO,5.ACTIVIDAD,13,0,6,0,6,16,5.GASTOS CORRIENTES,11347
3.PRODUCTO,5.ACTIVIDAD,27,0,6,0,6,64,5.GASTOS CORRIENTES,0
3.PRODUCTO,5.ACTIVIDAD,3,0,6,0,6,6,5.GASTOS CORRIENTES,200
3.PRODUCTO,5.ACTIVIDAD,1,0,6,0,6,28,6.GASTOS DE CAPITAL,0
3.PRODUCTO,5.ACTIVIDAD,21,0,6,0,6,24,5.GASTOS CORRIENTES,0
3.PRODUCTO,5.ACTIVIDAD,14,0,26,0,26,51,6.GASTOS DE CAPITAL,0
3.PRODUCTO,5.ACTIVIDAD,4,0,16,0,16,41,5.GASTOS CORRIENTES,21692
3.PRODUCTO,5.ACTIVIDAD,2,0,6,0,6,5,5.GASTOS CORRIENTES,1227
3.PRODUCTO,5.ACTIVIDAD,20,0,2,0,2,57,5.GASTOS CORRIENTES,8754
3.PRODUCTO,5.ACTIVIDAD,22,0,12,0,12,59,5.GASTOS CORRIENTES,27453
3.PRODUCTO,5.ACTIVIDAD,11,0,63,0,63,48,5.GASTOS CORRIENTES,0
3.PRODUCTO,5.ACTIVIDAD,10,0,20,0,20,47,5.GASTOS CORRIENTES,0
3.PRODUCTO,5.ACTIVIDAD,1,0,6,0,6,4,5.GASTOS CORRIENTES,36471
3.PRODUCTO,5.ACTIVIDAD,11,0,63,0,63,48,5.GASTOS CORRIENTES,6851
3.PRODUCTO,5.ACTIVIDAD,13,0,6,0,6,16,5.GASTOS CORRIENTES,6632
3.PRODUCTO,5.ACTIVIDAD,17,0,6,0,6,20,5.GASTOS CORRIENTES,2333
3.PRODUCTO,5.ACTIVIDAD,12,0,6,0,6,15,5.GASTOS CORRIENTES,1035
3.PRODUCTO,5.ACTIVIDAD,17,0,6,0,6,20,5.GASTOS CORRIENTES,36000
3.PRODUCTO,5.ACTIVIDAD,19,0,2,0,2,56,5.GASTOS CORRIENTES,0
3.PRODUCTO,5.ACTIVIDAD,13,0,41,0,41,50,5.GASTOS CORRIENTES,7876
3.PRODUCTO,5.ACTIVIDAD,15,0,6,0,6,18,5.GASTOS CORRIENTES,168000
3.PRODUCTO,5.ACTIVIDAD,3,0,0,0,0,40,5.GASTOS CORRIENTES,34995
3.PRODUCTO,5.ACTIVIDAD,15,0,10,0,10,52,5.GASTOS CORRIENTES,26036
3.PRODUCTO,5.ACTIVIDAD,5,0,6,0,6,8,5.GASTOS CORRIENTES,0
3.PRODUCTO,5.ACTIVIDAD,6,0,6,0,6,9,5.GASTOS CORRIENTES,1500
3.PRODUCTO,5.ACTIVIDAD,18,0,38,0,40,55,5.GASTOS CORRIENTES,39015
3.PRODUCTO,5.ACTIVIDAD,4,0,6,0,6,7,5.GASTOS CORRIENTES,2196
3.PRODUCTO,5.ACTIVIDAD,25,0,4,0,4,62,5.GASTOS CORRIENTES,10734
3.PRODUCTO,5.ACTIVIDAD,19,0,6,0,6,22,5.GASTOS CORRIENTES,0
3.PRODUCTO,5.ACTIVIDAD,1,0,0,0,0,3,5.GASTOS CORRIENTES,0
2.PROYECTO,6.ACCION DE INVERSION,1,0,0,0,0,79,6.GASTOS DE CAPITAL,0
3.PRODUCTO,5.ACTIVIDAD,1,0,0,0,0,27,5.GASTOS CORRIENTES,0
3.PRODUCTO,5.ACTIVIDAD,24,0,0,0,0,61,5.GASTOS CORRIENTES,2380
3.PRODUCTO,5.ACTIVIDAD,12,0,0,0,0,49,5.GASTOS CORRIENTES,69530
3.PRODUCTO,5.ACTIVIDAD,21,0,0,0,0,24,5.GASTOS CORRIENTES,56
3.PRODUCTO,5.ACTIVIDAD,23,0,0,0,0,60,5.GASTOS CORRIENTES,9217
3.PRODUCTO,5.ACTIVIDAD,23,0,0,0,0,60,5.GASTOS CORRIENTES,32037
3.PRODUCTO,5.ACTIVIDAD,21,0,0,0,0,58,5.GASTOS CORRIENTES,13520
3.PRODUCTO,5.ACTIVIDAD,11,0,0,0,0,48,5.GASTOS CORRIENTES,9518
3.PRODUCTO,5.ACTIVIDAD,6,0,0,0,0,43,5.GASTOS CORRIENTES,36696
3.PRODUCTO,5.ACTIVIDAD,6,0,0,0,0,43,5.GASTOS CORRIENTES,5439
3.PRODUCTO,5.ACTIVIDAD,3,0,0,0,0,6,5.GASTOS CORRIENTES,629
3.PRODUCTO,5.ACTIVIDAD,24,0,0,0,0,61,5.GASTOS CORRIENTES,3863
3.PRODUCTO,5.ACTIVIDAD,7,0,0,0,0,44,5.GASTOS CORRIENTES,3846
3.PRODUCTO,5.ACTIVIDAD,12,0,0,0,0,15,5.GASTOS CORRIENTES,5446
3.PRODUCTO,5.ACTIVIDAD,2,0,0,0,0,5,5.GASTOS CORRIENTES,56
3.PRODUCTO,5.ACTIVIDAD,8,0,0,0,0,36,6.GASTOS DE CAPITAL,130000
3.PRODUCTO,5.ACTIVIDAD,13,0,0,0,0,16,5.GASTOS CORRIENTES,230
3.PRODUCTO,5.ACTIVIDAD,14,0,0,0,0,51,5.GASTOS CORRIENTES,13680
3.PRODUCTO,5.ACTIVIDAD,9,0,0,0,0,46,5.GASTOS CORRIENTES,85
3.PRODUCTO,5.ACTIVIDAD,7,0,0,0,0,44,5.GASTOS CORRIENTES,2569
3.PRODUCTO,5.ACTIVIDAD,22,0,0,0,0,59,5.GASTOS CORRIENTES,5794
3.PRODUCTO,5.ACTIVIDAD,15,0,0,0,0,52,5.GASTOS CORRIENTES,108
3.PRODUCTO,5.ACTIVIDAD,11,0,0,0,0,48,5.GASTOS CORRIENTES,45668
3.PRODUCTO,5.ACTIVIDAD,9,0,0,0,0,46,5.GASTOS CORRIENTES,13680
3.PRODUCTO,5.ACTIVIDAD,23,0,61,0,61,60,5.GASTOS CORRIENTES,94513
3.PRODUCTO,5.ACTIVIDAD,19,0,6,0,6,22,5.GASTOS CORRIENTES,0
3.PRODUCTO,5.ACTIVIDAD,10,0,6,0,6,13,5.GASTOS CORRIENTES,0
3.PRODUCTO,5.ACTIVIDAD,16,0,0,0,0,76,6.GASTOS DE CAPITAL,0
3.PRODUCTO,5.ACTIVIDAD,12,0,51,0,51,49,5.GASTOS CORRIENTES,878532
3.PRODUCTO,5.ACTIVIDAD,3,0,0,0,0,40,5.GASTOS CORRIENTES,1614000
3.PRODUCTO,5.ACTIVIDAD,13,0,41,0,41,50,5.GASTOS CORRIENTES,16800
3.PRODUCTO,5.ACTIVIDAD,23,0,61,0,61,60,5.GASTOS CORRIENTES,43500
3.PRODUCTO,5.ACTIVIDAD,3,0,6,0,6,6,5.GASTOS CORRIENTES,613
3.PRODUCTO,5.ACTIVIDAD,12,0,51,0,51,49,5.GASTOS CORRIENTES,1620000
3.PRODUCTO,5.ACTIVIDAD,11,0,6,0,6,14,5.GASTOS CORRIENTES,0
3.PRODUCTO,5.ACTIVIDAD,19,0,6,0,6,22,5.GASTOS CORRIENTES,3617
3.PRODUCTO,5.ACTIVIDAD,8,0,32,0,32,45,5.GASTOS CORRIENTES,49581
3.PRODUCTO,5.ACTIVIDAD,4,0,6,0,6,7,5.GASTOS CORRIENTES,1840
3.PRODUCTO,5.ACTIVIDAD,10,0,6,0,6,13,5.GASTOS CORRIENTES,4505
3.PRODUCTO,5.ACTIVIDAD,24,0,4,0,4,61,5.GASTOS CORRIENTES,5492
3.PRODUCTO,5.ACTIVIDAD,1,0,6,0,6,4,5.GASTOS CORRIENTES,350500
3.PRODUCTO,5.ACTIVIDAD,1,0,6,0,6,27,5.GASTOS CORRIENTES,140050
3.PRODUCTO,5.ACTIVIDAD,5,0,6,0,6,8,5.GASTOS CORRIENTES,383
3.PRODUCTO,5.ACTIVIDAD,14,0,6,0,6,17,5.GASTOS CORRIENTES,9332
3.PRODUCTO,5.ACTIVIDAD,13,0,6,0,6,16,5.GASTOS CORRIENTES,0
3.PRODUCTO,5.ACTIVIDAD,17,0,6,0,6,20,5.GASTOS CORRIENTES,470
3.PRODUCTO,5.ACTIVIDAD,13,0,0,0,0,68,6.GASTOS DE CAPITAL,0
3.PRODUCTO,5.ACTIVIDAD,16,0,6,0,6,19,5.GASTOS CORRIENTES,1058
3.PRODUCTO,5.ACTIVIDAD,1,0,6,0,6,2,5.GASTOS CORRIENTES,551445
3.PRODUCTO,5.ACTIVIDAD,7,0,17,0,17,44,5.GASTOS CORRIENTES,8400
3.PRODUCTO,5.ACTIVIDAD,5,0,18,0,19,42,5.GASTOS CORRIENTES,46378
3.PRODUCTO,5.ACTIVIDAD,4,0,6,0,6,7,5.GASTOS CORRIENTES,8057
3.PRODUCTO,5.ACTIVIDAD,12,0,51,0,51,49,5.GASTOS CORRIENTES,13088
3.PRODUCTO,5.ACTIVIDAD,4,0,6,0,6,7,5.GASTOS CORRIENTES,168000
3.PRODUCTO,5.ACTIVIDAD,25,0,4,0,4,62,5.GASTOS CORRIENTES,0
3.PRODUCTO,5.ACTIVIDAD,18,0,38,0,40,55,6.GASTOS DE CAPITAL,0
3.PRODUCTO,5.ACTIVIDAD,11,0,63,0,63,48,5.GASTOS CORRIENTES,45041
3.PRODUCTO,5.ACTIVIDAD,16,0,1,0,1,53,5.GASTOS CORRIENTES,0
3.PRODUCTO,5.ACTIVIDAD,4,0,6,0,6,7,5.GASTOS CORRIENTES,533
3.PRODUCTO,5.ACTIVIDAD,17,0,6,0,6,20,5.GASTOS CORRIENTES,0
3.PRODUCTO,5.ACTIVIDAD,15,0,10,0,10,52,5.GASTOS CORRIENTES,0
3.PRODUCTO,5.ACTIVIDAD,1,0,6,0,6,4,5.GASTOS CORRIENTES,971753
3.PRODUCTO,5.ACTIVIDAD,21,0,9,0,9,58,5.GASTOS CORRIENTES,7942
3.PRODUCTO,5.ACTIVIDAD,5,0,18,0,19,42,5.GASTOS CORRIENTES,0
3.PRODUCTO,5.ACTIVIDAD,3,0,0,0,0,40,5.GASTOS CORRIENTES,0
3.PRODUCTO,5.ACTIVIDAD,15,0,6,0,6,18,5.GASTOS CORRIENTES,165
3.PRODUCTO,5.ACTIVIDAD,8,0,6,0,6,11,5.GASTOS CORRIENTES,2333
3.PRODUCTO,5.ACTIVIDAD,7,0,6,0,6,10,5.GASTOS CORRIENTES,1150
3.PRODUCTO,5.ACTIVIDAD,23,0,61,0,61,60,5.GASTOS CORRIENTES,28200
3.PRODUCTO,5.ACTIVIDAD,10,0,6,0,6,13,5.GASTOS CORRIENTES,2808
3.PRODUCTO,5.ACTIVIDAD,19,0,2,0,2,56,5.GASTOS CORRIENTES,2871
3.PRODUCTO,5.ACTIVIDAD,14,0,6,0,6,17,5.GASTOS CORRIENTES,0
3.PRODUCTO,5.ACTIVIDAD,16,0,6,0,6,19,5.GASTOS CORRIENTES,2090
3.PRODUCTO,5.ACTIVIDAD,8,0,6,0,6,11,5.GASTOS CORRIENTES,79114
3.PRODUCTO,5.ACTIVIDAD,10,0,20,0,20,47,5.GASTOS CORRIENTES,96000
3.PRODUCTO,5.ACTIVIDAD,3,0,6,0,6,6,5.GASTOS CORRIENTES,0
3.PRODUCTO,5.ACTIVIDAD,22,0,6,0,6,25,5.GASTOS CORRIENTES,0
3.PRODUCTO,5.ACTIVIDAD,1,0,6,0,6,4,5.GASTOS CORRIENTES,4487
3.PRODUCTO,5.ACTIVIDAD,14,0,6,0,6,17,5.GASTOS CORRIENTES,4140
3.PRODUCTO,5.ACTIVIDAD,13,0,41,0,41,50,5.GASTOS CORRIENTES,43250
3.PRODUCTO,5.ACTIVIDAD,1,0,6,0,6,4,5.GASTOS CORRIENTES,0
3.PRODUCTO,5.ACTIVIDAD,8,0,32,0,32,45,5.GASTOS CORRIENTES,29996
3.PRODUCTO,5.ACTIVIDAD,10,0,20,0,20,47,5.GASTOS CORRIENTES,0
3.PRODUCTO,5.ACTIVIDAD,18,0,38,0,40,55,5.GASTOS CORRIENTES,828000
3.PRODUCTO,5.ACTIVIDAD,9,0,19,0,19,46,5.GASTOS CORRIENTES,32989
3.PRODUCTO,5.ACTIVIDAD,24,0,4,0,4,61,5.GASTOS CORRIENTES,0
3.PRODUCTO,5.ACTIVIDAD,8,0,6,0,6,11,5.GASTOS CORRIENTES,726
3.PRODUCTO,5.ACTIVIDAD,14,0,6,0,6,17,5.GASTOS CORRIENTES,52000
3.PRODUCTO,5.ACTIVIDAD,1,0,6,0,6,2,5.GASTOS CORRIENTES,0
3.PRODUCTO,5.ACTIVIDAD,12,0,6,0,6,15,5.GASTOS CORRIENTES,0
3.PRODUCTO,5.ACTIVIDAD,4,0,16,0,16,41,5.GASTOS CORRIENTES,27996
3.PRODUCTO,5.ACTIVIDAD,12,0,51,0,51,49,5.GASTOS CORRIENTES,5443
3.PRODUCTO,5.ACTIVIDAD,23,0,61,0,61,60,5.GASTOS CORRIENTES,7706
3.PRODUCTO,5.ACTIVIDAD,9,0,19,0,19,46,5.GASTOS CORRIENTES,1944
3.PRODUCTO,5.ACTIVIDAD,13,0,6,0,6,16,5.GASTOS CORRIENTES,0
3.PRODUCTO,5.ACTIVIDAD,1,0,6,0,6,28,5.GASTOS CORRIENTES,0
3.PRODUCTO,5.ACTIVIDAD,9,0,6,0,6,12,5.GASTOS CORRIENTES,0
3.PRODUCTO,5.ACTIVIDAD,8,0,6,0,6,11,5.GASTOS CORRIENTES,0
3.PRODUCTO,5.ACTIVIDAD,21,0,6,0,6,24,5.GASTOS CORRIENTES,1533
3.PRODUCTO,5.ACTIVIDAD,1,0,6,0,6,28,5.GASTOS CORRIENTES,4000
3.PRODUCTO,5.ACTIVIDAD,26,0,6,0,6,63,5.GASTOS CORRIENTES,513
3.PRODUCTO,5.ACTIVIDAD,1,0,6,0,6,2,5.GASTOS CORRIENTES,13998
3.PRODUCTO,5.ACTIVIDAD,17,0,6,0,6,20,5.GASTOS CORRIENTES,108000
3.PRODUCTO,5.ACTIVIDAD,3,0,6,0,6,6,5.GASTOS CORRIENTES,153
3.PRODUCTO,5.ACTIVIDAD,20,0,6,0,6,23,5.GASTOS CORRIENTES,1328
3.PRODUCTO,5.ACTIVIDAD,1,0,6,0,6,28,5.GASTOS CORRIENTES,0
3.PRODUCTO,5.ACTIVIDAD,16,0,6,0,6,19,5.GASTOS CORRIENTES,121346
3.PRODUCTO,5.ACTIVIDAD,11,0,63,0,63,48,5.GASTOS CORRIENTES,672421
3.PRODUCTO,5.ACTIVIDAD,13,0,41,0,41,50,5.GASTOS CORRIENTES,0
3.PRODUCTO,5.ACTIVIDAD,25,0,4,0,4,62,5.GASTOS CORRIENTES,1359
3.PRODUCTO,5.ACTIVIDAD,1,0,6,0,6,4,5.GASTOS CORRIENTES,681344
3.PRODUCTO,5.ACTIVIDAD,15,0,10,0,10,52,5.GASTOS CORRIENTES,252000
3.PRODUCTO,5.ACTIVIDAD,20,0,6,0,6,23,5.GASTOS CORRIENTES,751
3.PRODUCTO,5.ACTIVIDAD,21,0,6,0,6,24,5.GASTOS CORRIENTES,460
3.PRODUCTO,5.ACTIVIDAD,10,0,20,0,20,47,5.GASTOS CORRIENTES,392905
3.PRODUCTO,5.ACTIVIDAD,7,0,6,0,6,10,5.GASTOS CORRIENTES,0
3.PRODUCTO,5.ACTIVIDAD,18,0,6,0,6,21,5.GASTOS CORRIENTES,690
3.PRODUCTO,5.ACTIVIDAD,22,0,12,0,12,59,5.GASTOS CORRIENTES,24684
3.PRODUCTO,5.ACTIVIDAD,1,0,40890,0,61303,38,5.GASTOS CORRIENTES,3000
3.PRODUCTO,5.ACTIVIDAD,5,0,6,0,6,8,5.GASTOS CORRIENTES,2300
3.PRODUCTO,5.ACTIVIDAD,22,0,12,0,12,59,5.GASTOS CORRIENTES,39150
3.PRODUCTO,5.ACTIVIDAD,1,0,6,0,6,3,5.GASTOS CORRIENTES,66377
3.PRODUCTO,5.ACTIVIDAD,5,0,6,0,6,8,5.GASTOS CORRIENTES,767
3.PRODUCTO,5.ACTIVIDAD,1,0,40890,0,61303,38,5.GASTOS CORRIENTES,2265
3.PRODUCTO,5.ACTIVIDAD,17,0,6,0,6,20,5.GASTOS CORRIENTES,200
3.PRODUCTO,5.ACTIVIDAD,14,0,6,0,6,17,5.GASTOS CORRIENTES,1073
3.PRODUCTO,5.ACTIVIDAD,21,0,9,0,9,58,5.GASTOS CORRIENTES,4998
3.PRODUCTO,5.ACTIVIDAD,19,0,6,0,6,22,5.GASTOS CORRIENTES,400
3.PRODUCTO,5.ACTIVIDAD,23,0,61,0,61,60,5.GASTOS CORRIENTES,0
3.PRODUCTO,5.ACTIVIDAD,18,0,6,0,6,21,5.GASTOS CORRIENTES,5829
3.PRODUCTO,5.ACTIVIDAD,24,0,4,0,4,61,5.GASTOS CORRIENTES,1309
3.PRODUCTO,5.ACTIVIDAD,1,0,6,0,6,27,5.GASTOS CORRIENTES,0
3.PRODUCTO,5.ACTIVIDAD,5,0,6,0,6,8,5.GASTOS CORRIENTES,3291
3.PRODUCTO,5.ACTIVIDAD,11,0,63,0,63,48,5.GASTOS CORRIENTES,125982
3.PRODUCTO,5.ACTIVIDAD,7,0,17,0,17,44,5.GASTOS CORRIENTES,0
3.PRODUCTO,5.ACTIVIDAD,23,0,61,0,61,60,5.GASTOS CORRIENTES,0
3.PRODUCTO,5.ACTIVIDAD,12,0,6,0,6,15,5.GASTOS CORRIENTES,200
3.PRODUCTO,5.ACTIVIDAD,10,0,20,0,20,47,5.GASTOS CORRIENTES,14498
3.PRODUCTO,5.ACTIVIDAD,17,0,1,0,1,54,5.GASTOS CORRIENTES,109
3.PRODUCTO,5.ACTIVIDAD,8,0,32,0,32,45,5.GASTOS CORRIENTES,23197
3.PRODUCTO,5.ACTIVIDAD,24,0,4,0,4,61,5.GASTOS CORRIENTES,0
3.PRODUCTO,5.ACTIVIDAD,22,0,12,0,12,59,5.GASTOS CORRIENTES,155
3.PRODUCTO,5.ACTIVIDAD,9,0,6,0,6,12,5.GASTOS CORRIENTES,36000
3.PRODUCTO,5.ACTIVIDAD,1,0,6,0,6,27,5.GASTOS CORRIENTES,2101
3.PRODUCTO,5.ACTIVIDAD,10,0,6,0,6,13,5.GASTOS CORRIENTES,4965
3.PRODUCTO,5.ACTIVIDAD,1,0,6,0,6,4,5.GASTOS CORRIENTES,2658
3.PRODUCTO,5.ACTIVIDAD,21,0,9,0,9,58,5.GASTOS CORRIENTES,0
3.PRODUCTO,5.ACTIVIDAD,1,0,6,0,6,4,5.GASTOS CORRIENTES,36107
3.PRODUCTO,5.ACTIVIDAD,13,0,6,0,6,16,5.GASTOS CORRIENTES,1790
3.PRODUCTO,5.ACTIVIDAD,7,0,17,0,17,44,5.GASTOS CORRIENTES,4573
3.PRODUCTO,5.ACTIVIDAD,11,0,6,0,6,14,5.GASTOS CORRIENTES,3833
3.PRODUCTO,5.ACTIVIDAD,8,0,32,0,32,45,5.GASTOS CORRIENTES,387248
3.PRODUCTO,5.ACTIVIDAD,1,0,6,0,6,28,6.GASTOS DE CAPITAL,0
3.PRODUCTO,5.ACTIVIDAD,6,0,6,0,6,9,5.GASTOS CORRIENTES,0
3.PRODUCTO,5.ACTIVIDAD,18,0,38,0,40,55,5.GASTOS CORRIENTES,0
3.PRODUCTO,5.ACTIVIDAD,24,0,4,0,4,61,5.GASTOS CORRIENTES,0
3.PRODUCTO,5.ACTIVIDAD,20,0,6,0,6,23,5.GASTOS CORRIENTES,600
3.PRODUCTO,5.ACTIVIDAD,8,0,32,0,32,45,5.GASTOS CORRIENTES,0
3.PRODUCTO,5.ACTIVIDAD,24,0,4,0,4,61,5.GASTOS CORRIENTES,16000
2.PROYECTO,6.ACCION DE INVERSION,1,0,1,0,1,69,6.GASTOS DE CAPITAL,0
3.PRODUCTO,5.ACTIVIDAD,17,0,1,0,1,54,5.GASTOS CORRIENTES,5260
3.PRODUCTO,5.ACTIVIDAD,12,0,6,0,6,15,5.GASTOS CORRIENTES,108000
3.PRODUCTO,5.ACTIVIDAD,14,0,26,0,26,51,5.GASTOS CORRIENTES,3692
3.PRODUCTO,5.ACTIVIDAD,8,0,32,0,32,45,5.GASTOS CORRIENTES,0
3.PRODUCTO,5.ACTIVIDAD,21,0,6,0,6,24,5.GASTOS CORRIENTES,24000
3.PRODUCTO,5.ACTIVIDAD,8,0,6,0,6,11,5.GASTOS CORRIENTES,200
3.PRODUCTO,5.ACTIVIDAD,1,0,6,0,6,28,5.GASTOS CORRIENTES,0
3.PRODUCTO,5.ACTIVIDAD,10,0,20,0,20,47,5.GASTOS CORRIENTES,39661
3.PRODUCTO,5.ACTIVIDAD,4,0,16,0,16,41,5.GASTOS CORRIENTES,0
